time DEVICE_CURRENT_L01_RX1 DEVICE_CURRENT_L01_RX2 DEVICE_CURRENT_L01_RX3 DEVICE_CURRENT_L02_TX1 PHASE_B01 PHASE_B02 PHASE_B03 PHASE_B04 PHASE_B05 PHASE_B06 PHASE_B07 PHASE_B08 PHASE_B09 PHASE_B10 PHASE_B11 PHASE_B14
4.5174999999999997e-10 -1.7953332048190097e-06 -1.8698946156491808e-06 -6.9019129035147265e-06 4.4658251219286165e-07 1.2994717259814866e+01 1.9277850144818814e+01 -5.0385945350370179e+01 4.4102800785895454e+01 6.2927819746915512e+00 -1.2575941604241647e+01 6.6868868249606672e+00 6.3420388277570403e+01 6.5679022372132279e+00 1.3331265539825138e+01 1.9614093401812507e+01 6.4084040348901141e+01
4.5199999999999999e-10 -1.8916786282438663e-06 -1.9611829061734668e-06 -7.6363183360654897e-06 4.8355453042453115e-07 1.2996319077820985e+01 1.9279453809044885e+01 -5.0387323571902087e+01 4.4104176242632448e+01 6.2923132984105958e+00 -1.2575474037460006e+01 6.6863157375647706e+00 6.3426045769836101e+01 6.5673806223130846e+00 1.3330734510848787e+01 1.9613577719698888e+01 6.4085749855972864e+01
4.5225000000000002e-10 -1.9746463438450286e-06 -2.0413893624461613e-06 -8.5111739092003953e-06 5.0469822360896706e-07 1.2998135551033405e+01 1.9281272245548134e+01 -5.0390191407599396e+01 4.4107041884194572e+01 6.2927041615103478e+00 -1.2575865789520867e+01 6.6882352166419494e+00 6.3433077371859930e+01 6.5664618305827549e+00 1.3330241280028078e+01 1.9613099999682408e+01 6.4079052510605166e+01
4.5249999999999999e-10 -2.0438935318795730e-06 -2.1080182623949676e-06 -8.0990758125971007e-06 5.2240271017483740e-07 1.2999668190889064e+01 1.9282807233131319e+01 -5.0393710015374289e+01 4.4110559290980490e+01 6.2937163973349444e+00 -1.2576878806419185e+01 6.6913660295274653e+00 6.3437295426993892e+01 6.5657999854424345e+00 1.3329893868561873e+01 1.9612768082635924e+01 6.4073549796257581e+01
4.5275000000000001e-10 -2.0787142403619102e-06 -2.1391871624218728e-06 -6.5601537458978800e-06 5.3275738143484129e-07 1.3000248721826273e+01 1.9283390208733216e+01 -5.0396123632489939e+01 4.4112972234279873e+01 6.2946581178385737e+00 -1.2577821349875226e+01 6.6934824550559444e+00 6.3437200509997773e+01 6.5659136855986207e+00 1.3329698805059653e+01 1.9612588502319102e+01 6.4075227045240851e+01
4.5299999999999999e-10 -2.0149059226443567e-06 -2.0716460621172093e-06 -5.6638008726543453e-06 5.1049550427809703e-07 1.2999441210243516e+01 1.9282584778757041e+01 -5.0395977248720683e+01 4.4112824873933512e+01 6.2949205554741745e+00 -1.2578084744186620e+01 6.6931124067984076e+00 6.3434567263653271e+01 6.5667931001572910e+00 1.3329582856794968e+01 1.9612488072761209e+01 6.4081852750726583e+01
4.5325000000000001e-10 -1.7903092951294275e-06 -1.8437962914410433e-06 -6.5795172737977142e-06 5.2189941725438087e-07 1.2997670337803429e+01 1.9280815551490182e+01 -5.0393523916235260e+01 4.4110369855310459e+01 6.2944085954957645e+00 -1.2577573854599949e+01 6.6906189904362803e+00 6.3432050106610305e+01 6.5678726483925036e+00 1.3329477774088213e+01 1.9612398379704576e+01 6.4086799977746423e+01
4.5349999999999998e-10 -1.3365737088339100e-06 -1.3868914173840472e-06 -8.4260337558561411e-06 5.0323618572034983e-07 1.2996159892375653e+01 1.9279306736305458e+01 -5.0390731301476727e+01 4.4107575141198673e+01 6.2935604436907324e+00 -1.2576726788918599e+01 6.6878702945659647e+00 6.3430780878919094e+01 6.5684097685352203e+00 1.3329421496776574e+01 1.9612356979167259e+01 6.4086166782727915e+01
4.5375000000000001e-10 -6.6515024446972618e-07 -7.1269795810039847e-07 -9.3197665513291701e-06 3.2027419285872826e-07 1.2995970606331934e+01 1.9279119531272439e+01 -5.0389644593790642e+01 4.4106486509511647e+01 6.2929840826927794e+00 -1.2576151445829847e+01 6.6868104626569531e+00 6.3430298891970402e+01 6.5680097596782705e+00 1.3329613559502068e+01 1.9612563006284653e+01 6.4081765993044868e+01
4.5399999999999998e-10 1.7403302907081834e-07 1.2871681034465538e-07 -8.4539576906588827e-06 1.9302187817191357e-07 1.2997066842792821e+01 1.9280218293022884e+01 -5.0390664429516590e+01 4.4107504880628547e+01 6.2930141731192295e+00 -1.2576182481661499e+01 6.6880509644324020e+00 6.3430125078910841e+01 6.5669205137458180e+00 1.3330376253882999e+01 1.9613338495147151e+01 6.4078024132494178e+01
4.5425000000000001e-10 1.0456523004393640e-06 1.0018633365348999e-06 -6.8688822685138255e-06 1.2248968166794214e-07 1.2998438831309670e+01 1.9281592734205173e+01 -5.0392441511390075e+01 4.4109280762499040e+01 6.2935195145267295e+00 -1.2576688750988771e+01 6.6905257084909557e+00 6.3430624428798978e+01 6.5658791864722996e+00 1.3332021364494901e+01 1.9614995098619847e+01 6.4077241600544056e+01
4.5449999999999998e-10 1.8129366517262919e-06 1.7717436328805246e-06 -6.0188051157153573e-06 -2.4267063571907704e-07 1.2999160809784250e+01 1.9282316535023867e+01 -5.0393371318453454e+01 4.4110209305155436e+01 6.2940734646028940e+00 -1.2577243643424234e+01 6.6924030712845761e+00 6.3432194365136660e+01 6.5656156502654985e+00 1.3334679872619891e+01 1.9617663728734186e+01 6.4078330617775663e+01
4.5475000000000001e-10 2.3776789523068601e-06 2.3353196567614543e-06 -6.1966722210711044e-06 -5.7865226397860015e-07 1.2999229052307694e+01 1.9282385857548270e+01 -5.0393044485999518e+01 4.4109881104698154e+01 6.2943183582394910e+00 -1.2577489441761202e+01 6.6924977116949469e+00 6.3434175150949017e+01 6.5663646816091861e+00 1.3338182624244638e+01 1.9621175048842467e+01 6.4079439548124469e+01
4.5499999999999998e-10 2.6816474769480117e-06 2.6418205953361223e-06 -6.4799036333853826e-06 -4.9767776868137940e-07 1.2999328905338437e+01 1.9282486413446804e+01 -5.0392256656630337e+01 4.4109092097917923e+01 6.2942245461554371e+00 -1.2577396383253062e+01 6.6910931606637396e+00 6.3435197368830167e+01 6.5677243084750128e+00 1.3342056315585788e+01 1.9625055423039697e+01 6.4080686332444685e+01
4.5525000000000000e-10 2.7622501928355357e-06 2.7256605816432077e-06 -5.9152118871079715e-06 -5.5688732212229417e-07 1.2999934716481526e+01 1.9283092990483389e+01 -5.0391879806575872e+01 4.4108714544292759e+01 6.2940552527415230e+00 -1.2577227605688735e+01 6.6895954121012160e+00 6.3434728756940189e+01 6.5689434069987742e+00 1.3345641125848489e+01 1.9628645032403632e+01 6.4083882821805730e+01
4.5549999999999998e-10 2.6588664130812390e-06 2.6187260223383174e-06 -4.5792082389772420e-06 -9.3464663411060608e-07 1.3000845201647994e+01 1.9284004408170478e+01 -5.0392031548167616e+01 4.4108866003142673e+01 6.2941001307507154e+00 -1.2577272775171661e+01 6.6893648226764535e+00 6.3433935838551520e+01 6.5694239884350711e+00 1.3348284339738989e+01 1.9631291582414889e+01 6.4090043196399336e+01
4.5575000000000000e-10 2.4285742343696099e-06 2.3921591844455172e-06 -3.2659627482292225e-06 -9.7418377699403143e-07 1.3001617853637143e+01 1.9284777910270407e+01 -5.0392362876806665e+01 4.4109197122393830e+01 6.2944232652260999e+00 -1.2577596084383586e+01 6.6906850987149076e+00 6.3434692967285173e+01 6.5690896769871028e+00 1.3349539428072880e+01 1.9632549266689558e+01 6.4097848163362187e+01
4.5599999999999998e-10 2.1363568006545714e-06 2.0964780974611762e-06 -2.6357447254264497e-06 -7.1696086026708302e-07 1.3002235521940422e+01 1.9285396088464061e+01 -5.0392840954513616e+01 4.4109674766121600e+01 6.2948369924890724e+00 -1.2578009995757105e+01 6.6926547098534170e+00 6.3437737839355790e+01 6.5683820247063291e+00 1.3349306518551435e+01 1.9632319024468682e+01 6.4104769622847400e+01
4.5625000000000000e-10 1.8511234096163165e-06 1.8129517079423035e-06 -2.6464022160553885e-06 -7.4804773603387594e-07 1.3003104323179087e+01 1.9286265094034722e+01 -5.0393905158055006e+01 4.4110738335563497e+01 6.2951002160324609e+00 -1.2578273477702108e+01 6.6939996959341759e+00 6.3441961924401006e+01 6.5679151418895980e+00 1.3347868653657800e+01 1.9630884124406464e+01 6.4109428326629924e+01
4.5649999999999997e-10 1.6473690013068235e-06 1.6123931462822770e-06 -2.7928153884062413e-06 -8.8929741745346454e-07 1.3004383803018500e+01 1.9287544772056854e+01 -5.0395803808295803e+01 4.4112636422490944e+01 6.2951421819643096e+00 -1.2578315759413586e+01 6.6940764345170320e+00 6.3445517002496892e+01 6.5680528241659397e+00 1.3345805114647378e+01 1.9628823647266795e+01 6.4112569950291558e+01
4.5675000000000000e-10 1.5863931278177416e-06 1.5427456386666205e-06 -2.6974695871902490e-06 -6.7007881785847919e-07 1.3005536797155759e+01 1.9288698204778409e+01 -5.0398016091459311e+01 4.4114848417556338e+01 6.2951051121381996e+00 -1.2578279003632455e+01 6.6932530870943161e+00 6.3447436486880761e+01 6.5687011567940550e+00 1.3343806271279931e+01 1.9626827358684753e+01 6.4115786415480727e+01
4.5699999999999997e-10 1.6252892837531824e-06 1.5843776003787039e-06 -2.3807341638187245e-06 -2.7469287408940769e-07 1.3005756400194075e+01 1.9288918416990182e+01 -5.0399568288218461e+01 4.4116400534824756e+01 6.2951800178238377e+00 -1.2578354172571700e+01 6.6924472435938656e+00 6.3448095613989828e+01 6.5694255501978942e+00 1.3342456488463002e+01 1.9625478629494868e+01 6.4119561186430076e+01
4.5725000000000000e-10 1.6964547263393827e-06 1.6534028765526826e-06 -2.0743131436253866e-06 -1.4333939717992446e-07 1.3004860083724495e+01 1.9288022554917138e+01 -5.0399940115202973e+01 4.4116772261798658e+01 6.2954050481675763e+00 -1.2578579395509960e+01 6.6923094153868750e+00 6.3448319262078300e+01 6.5697677020206191e+00 1.3342068561950311e+01 1.9625089582693942e+01 6.4122756861668776e+01
4.5749999999999997e-10 1.6834680816459668e-06 1.6354351412800426e-06 -1.8942903123989716e-06 -2.4142498075306064e-07 1.3003628486209230e+01 1.9286790946972094e+01 -5.0399526343834353e+01 4.4116358272561619e+01 6.2956233402129138e+00 -1.2578797797532614e+01 6.6927691644422289e+00 6.3448413169674168e+01 6.5695317969661282e+00 1.3342625899476499e+01 1.9625643095622593e+01 6.4123969713377079e+01
4.5775000000000000e-10 1.5076329800269153e-06 1.4609037485159567e-06 -1.7295659805631251e-06 -4.0640337226016600e-07 1.3003149476431416e+01 1.9286311389624387e+01 -5.0399144888381500e+01 4.4115976671742708e+01 6.2956386835791047e+00 -1.2578813137431393e+01 6.6932602573334767e+00 6.3448204021514570e+01 6.5688728320569423e+00 1.3343827862815452e+01 1.9626838301418012e+01 6.4123225025981057e+01
4.5799999999999997e-10 1.1903070951506252e-06 1.1395628901814013e-06 -1.3281818736518753e-06 -5.2134067420002931e-07 1.3003832310275165e+01 1.9286993288087029e+01 -5.0399194075882548e+01 4.4116026116724733e+01 6.2954183208756067e+00 -1.2578592608565630e+01 6.6933246173430252e+00 6.3447776768941729e+01 6.5681703853814124e+00 1.3345193389468580e+01 1.9628194714124231e+01 6.4122263512708059e+01
4.5824999999999999e-10 8.3207714555797654e-07 7.7741810296186783e-07 -7.1218239573019875e-07 -6.6158446950413499e-07 1.3005113186215265e+01 1.9288273009364193e+01 -5.0399420631492347e+01 4.4116253503736772e+01 6.2951501664083471e+00 -1.2578324085410427e+01 6.6930171707281989e+00 6.3447783797893543e+01 6.5677984246509666e+00 1.3346184920184896e+01 1.9629175733312241e+01 6.4123187599348370e+01
4.5849999999999997e-10 5.4071161729792877e-07 4.8479653501351783e-07 -4.2054006156744250e-07 -6.9924814501083531e-07 1.3006101219370066e+01 1.9289259722847621e+01 -5.0399481118357230e+01 4.4116315246192137e+01 6.2950987166376171e+00 -1.2578272065466210e+01 6.6927901179326152e+00 6.3448865031566726e+01 6.5679370599768934e+00 1.3346344139033718e+01 1.9629324090710075e+01 6.4126784495216498e+01
4.5874999999999999e-10 4.1522626823504800e-07 3.5613058125133669e-07 -4.9519781284561569e-07 -5.2889447782504387e-07 1.3006419495164877e+01 1.9289576506401996e+01 -5.0399537614291091e+01 4.4116373072405224e+01 6.2953858645192238e+00 -1.2578558493193102e+01 6.6930311997776837e+00 6.3450903844509213e+01 6.5685133902573520e+00 1.3345441759145006e+01 1.9628411370200784e+01 6.4131987097910155e+01
4.5899999999999997e-10 4.3529357922183490e-07 3.7298392006203619e-07 -6.4686699470993762e-07 -2.6387819409406181e-07 1.3006379591337891e+01 1.9289535003649558e+01 -5.0400137328109146e+01 4.4116973913507032e+01 6.2958843096758512e+00 -1.2579056153925633e+01 6.6937042332573720e+00 6.3453057749256423e+01 6.5692667162032077e+00 1.3343607145371490e+01 1.9626567212912192e+01 6.4136792815082543e+01
4.5924999999999999e-10 5.5121803727524400e-07 4.8534495319251942e-07 -9.4110777922449955e-07 7.1229714105385237e-08 1.3006437120621435e+01 1.9289591008584040e+01 -5.0401523093640655e+01 4.4118360563324643e+01 6.2963077620091523e+00 -1.2579478849713496e+01 6.6943894465843838e+00 6.3454544657635608e+01 6.5698756853676565e+00 1.3341355937149805e+01 1.9624306965728067e+01 6.4139706282700018e+01
4.5950000000000002e-10 6.5924803558462462e-07 5.8937281306565286e-07 -1.1171200402564430e-06 1.8879599810738158e-07 1.3006638007161841e+01 1.9289790616114768e+01 -5.0403209351075638e+01 4.4120047600978339e+01 6.2964173378490385e+00 -1.2579587768816261e+01 6.6946411784813185e+00 6.3455271424971556e+01 6.5700846093548551e+00 1.3339443308240273e+01 1.9622385137929562e+01 6.4140522879360446e+01
4.5974999999999999e-10 6.9450715499347053e-07 6.2135701008980837e-07 -8.1432691237318925e-07 9.0918137903015010e-08 1.3006659190449893e+01 1.9289810754598879e+01 -5.0404343133232800e+01 4.4121182200199016e+01 6.2961809334558412e+00 -1.2579350837217195e+01 6.6943304690487375e+00 6.3455638181214127e+01 6.5697948361886302e+00 1.3338557698036009e+01 1.9621489351880651e+01 6.4140062361036485e+01
4.6000000000000001e-10 6.3322255360026620e-07 5.5630590380992570e-07 -3.4172810962877458e-07 -1.4137744914995683e-07 1.3006298110777271e+01 1.9289448636042959e+01 -5.0404465212680421e+01 4.4121305175027999e+01 6.2957770133928230e+00 -1.2578946490709809e+01 6.6937053648359814e+00 6.3455871421814429e+01 6.5691048860500478e+00 1.3338988194220718e+01 1.9621908021092317e+01 6.4139358963633370e+01
4.6024999999999999e-10 4.7542894282332374e-07 3.9571554511851964e-07 -1.1574083606635273e-07 -4.2357697096821430e-07 1.3005781993130769e+01 1.9288931188776111e+01 -5.0403859892015909e+01 4.4120700821079993e+01 6.2954614470946533e+00 -1.2578630509138376e+01 6.6931697008649866e+00 6.3455761871209326e+01 6.5682858710018959e+00 1.3340451180283855e+01 1.9623357284312938e+01 6.4139062203002595e+01
4.6050000000000001e-10 2.8565562417092880e-07 2.0261355201171071e-07 -1.6053255982586291e-07 -5.4339781750018596e-07 1.3005552968973770e+01 1.9288700386734110e+01 -5.0403182070698790e+01 4.4120024085869346e+01 6.2954066112757463e+00 -1.2578575143264834e+01 6.6929955822535421e+00 6.3455110528759356e+01 6.5676855044723244e+00 1.3342194847046601e+01 1.9625085720570006e+01 6.4139364533794250e+01
4.6074999999999999e-10 9.7420219849932058e-08 1.2438687644536494e-08 -2.7152957185918885e-07 -4.6889981594146049e-07 1.3005819177923158e+01 1.9288964445806741e+01 -5.0402842157829859e+01 4.4119685491031319e+01 6.2956183006636977e+00 -1.2578786078192335e+01 6.6931884929058452e+00 6.3454267188174214e+01 6.5675816050864997e+00 1.3343346519135332e+01 1.9626221675859934e+01 6.4140208696217087e+01
4.6100000000000001e-10 -1.2962899679086126e-08 -1.0379598823191178e-07 -2.9440407958831469e-07 -2.5778267438952269e-07 1.3006387243619617e+01 1.9289530219255717e+01 -5.0402806298404357e+01 4.4119651247158366e+01 6.2959634443766079e+00 -1.2579130208976233e+01 6.6935621866741544e+00 6.3454013540387635e+01 6.5680445201983968e+00 1.3343325911890666e+01 1.9626186079023100e+01 6.4141430871261704e+01
4.6124999999999998e-10 -3.2809887507598391e-08 -1.2281648742280917e-07 -3.2587033120343400e-07 -1.4360362219747457e-09 1.3006908912382222e+01 1.9290049681478415e+01 -5.0402905342614581e+01 4.4119752106285240e+01 6.2962668662466088e+00 -1.2579432431987749e+01 6.6939148710105618e+00 6.3454837009033191e+01 6.5688829709125764e+00 1.3342110959469915e+01 1.9624957805576994e+01 6.4142776512939250e+01
4.6150000000000001e-10 4.2617542109079802e-08 -5.1959253210601852e-08 -3.2864755926375495e-07 1.6840420048128101e-07 1.3007201597666374e+01 1.9290340379926047e+01 -5.0403165233929897e+01 4.4120013760246806e+01 6.2964064609433583e+00 -1.2579570799991915e+01 6.6941526889168710e+00 6.3456390049043009e+01 6.5697171473999800e+00 1.3340225274150985e+01 1.9623060885191641e+01 6.4143927362022993e+01
4.6174999999999998e-10 1.6386977489078032e-07 6.0570059992384616e-08 -2.6259830822373522e-07 1.8774642141349759e-07 1.3007291513011483e+01 1.9290428561235807e+01 -5.0403737559133681e+01 4.4120587543603214e+01 6.2963568176268998e+00 -1.2579520077448402e+01 6.6942855658356972e+00 6.3457750040988159e+01 6.5701556524508335e+00 1.3338466402193230e+01 1.9621292131952760e+01 6.4144631365066175e+01
4.6200000000000001e-10 2.6271961560569007e-07 1.7162125993642482e-07 -2.2006596834798032e-07 5.0056113938459190e-08 1.3007222586587890e+01 1.9290358148320607e+01 -5.0404567638311072e+01 4.4121418686503112e+01 6.2961743054856996e+00 -1.2579336748572473e+01 6.6943381917521370e+00 6.3458218042364884e+01 6.5699892350615032e+00 1.3337522475959158e+01 1.9620338657154829e+01 6.4144858372383069e+01
4.6224999999999998e-10 2.8398068129591182e-07 1.7511127797718174e-07 -2.1129391140893944e-07 -1.5168939811727633e-07 1.3006949277800086e+01 1.9290083577434100e+01 -5.0405275526482860e+01 4.4122127358787871e+01 6.2959508427603375e+00 -1.2579112739114137e+01 6.6942811251215684e+00 6.3457840472195741e+01 6.5692977152043355e+00 1.3337668672530681e+01 1.9620475034743514e+01 6.4144830592928955e+01
4.6250000000000001e-10 2.0788461130066642e-07 9.6260589228711769e-08 -1.9759679326232328e-07 -3.2547867281176379e-07 1.3006467343862344e+01 1.9289600501106396e+01 -5.0405453236446526e+01 4.4122305800570103e+01 6.2957715768766720e+00 -1.2578933097774563e+01 6.6940549551282311e+00 6.3457196200387052e+01 6.5684106304325001e+00 1.3338680933143173e+01 1.9621476191162614e+01 6.4144866571312761e+01
4.6274999999999998e-10 6.5413176158534718e-08 -2.7232161761679016e-08 -1.4731705806510903e-07 -3.5727529077969705e-07 1.3005981937612985e+01 1.9289113911561834e+01 -5.0405062676118767e+01 4.4121916106880903e+01 6.2956948985078807e+00 -1.2578856059830237e+01 6.6936670114485768e+00 6.3456788591174721e+01 6.5677418658715867e+00 1.3339986495907963e+01 1.9622769689373353e+01 6.4145141181807929e+01
4.6300000000000000e-10 -7.6319412406256055e-08 -1.9498374065239124e-07 -6.1113664873549498e-08 -2.9868156665152365e-07 1.3005833767453378e+01 1.9288964367364489e+01 -5.0404485167316800e+01 4.4121339664629204e+01 6.2957486740242574e+00 -1.2578909345949292e+01 6.6932628805909102e+00 6.3456709423855038e+01 6.5675868867234151e+00 1.3340956078898119e+01 1.9623727653148077e+01 6.4145567540125299e+01
4.6324999999999998e-10 -1.6142622945782913e-07 -2.7860756547789783e-07 -3.0811734873587734e-08 -1.2559339616168457e-07 1.3006200214344730e+01 1.9289329174778924e+01 -5.0404166337078841e+01 4.4121022068254923e+01 6.2959257838223914e+00 -1.2579085754595154e+01 6.6930817163203802e+00 6.3456812539109791e+01 6.5679879319295464e+00 1.3341185847647610e+01 1.9623946393064184e+01 6.4145914545134744e+01
4.6350000000000000e-10 -1.5230286302804806e-07 -2.5131585347629991e-07 -5.0257180689589728e-08 3.6712763731922222e-08 1.3006887706424259e+01 1.9290014873053060e+01 -5.0404241045313839e+01 4.4121098095214620e+01 6.2961740140438538e+00 -1.2579333085626983e+01 6.6932988192326031e+00 6.3457036957643943e+01 6.5687302270790724e+00 1.3340641951973076e+01 1.9623392738586411e+01 6.4146049902627553e+01
4.6374999999999998e-10 -8.0157964008817690e-08 -1.9682573675441568e-07 -7.0354300466896166e-08 9.2414058941788586e-08 1.3007462424817021e+01 1.9290587893740845e+01 -5.0404510870268368e+01 4.4121369222274048e+01 6.2963965387729832e+00 -1.2579554617130066e+01 6.6938680934772874e+00 6.3457446515591172e+01 6.5694602932197226e+00 1.3339622800803820e+01 1.9622366121182715e+01 6.4146076181758133e+01
4.6400000000000000e-10 1.9077162069880372e-08 -1.0436983153859834e-07 -3.8222619924335694e-08 9.7665244527345633e-08 1.3007604708703761e+01 1.9290728791506304e+01 -5.0404733245980943e+01 4.4121592769783568e+01 6.2964838943458750e+00 -1.2579641039499135e+01 6.6945026170450674e+00 6.3458001961238942e+01 6.5698574040950266e+00 1.3338584788037227e+01 1.9621322232684033e+01 6.4146232769365568e+01
4.6424999999999997e-10 7.8609058035550209e-08 -3.0713278434747503e-08 4.1705129521752714e-08 -4.0524593410094859e-08 1.3007337648221236e+01 1.9290460751566318e+01 -5.0404864331532522e+01 4.4121724776605248e+01 6.2963744940965762e+00 -1.2579530913023950e+01 6.6948370078590251e+00 6.3458442049931342e+01 6.5697727973219964e+00 1.3337929986544697e+01 1.9620662423550218e+01 6.4146668658413745e+01
4.6450000000000000e-10 8.1114336958715150e-08 -3.0673837675048722e-08 9.5361804852113736e-08 -1.5132058475675108e-07 1.3006931027789987e+01 1.9290053515966022e+01 -5.0405014059912546e+01 4.4121875098743530e+01 6.2961066822777472e+00 -1.2579262663267880e+01 6.6946688199900395e+00 6.3458490217280030e+01 6.5692787761400586e+00 1.3337850694994128e+01 1.9620579087593921e+01 6.4147307574034926e+01
4.6474999999999997e-10 2.8677795786207493e-08 -9.5735397294834713e-08 9.8014474785658110e-08 -2.2348024593841518e-07 1.3006627879427896e+01 1.9289749968207730e+01 -5.0405233910676110e+01 4.4122095246775423e+01 6.2958161315962400e+00 -1.2578971943552784e+01 6.6941013122152508e+00 6.3458163259005431e+01 6.5686179524618558e+00 1.3338283106070744e+01 1.9621007887667592e+01 6.4147919178475163e+01
4.6500000000000000e-10 -5.0024079891709674e-08 -1.6717277274099213e-07 9.5348389208424920e-08 -2.5043962857448838e-07 1.3006489651995356e+01 1.9289611402301340e+01 -5.0405425106456285e+01 4.4122286587518538e+01 6.2956652858490152e+00 -1.2578821087489427e+01 6.6934770914915536e+00 6.3457802954287637e+01 6.5680865597512774e+00 1.3338968281997445e+01 1.9621689234871479e+01 6.4148311403215914e+01
4.6524999999999997e-10 -1.1149067262504964e-07 -2.2267776598336322e-07 1.4967558156456044e-07 -1.5884682419178691e-07 1.3006470866294034e+01 1.9289592251209861e+01 -5.0405464535157414e+01 4.4122326192361179e+01 6.2957445808959527e+00 -1.2578900380649221e+01 6.6931508067050647e+00 6.3457766295681239e+01 6.5679059938919480e+00 1.3339580227865605e+01 1.9622297521854563e+01 6.4148467184359902e+01
4.6550000000000000e-10 -1.4881106419634771e-07 -2.6827358146388826e-07 2.7711186444309364e-07 -5.5681753505581492e-08 1.3006563769342103e+01 1.9289684725910035e+01 -5.0405367134965871e+01 4.4122229120286079e+01 6.2960132653765024e+00 -1.2579168947189675e+01 6.6932687058101283e+00 6.3458104345362543e+01 6.5681338341363480e+00 1.3339864202213764e+01 1.9622578509626184e+01 6.4148532063338493e+01
4.6574999999999997e-10 -1.4522254010486064e-07 -2.6331908369119706e-07 4.4830341810290944e-07 6.2289866954784651e-09 1.3006811657790287e+01 1.9289932121098889e+01 -5.0405276252546777e+01 4.4122138713743958e+01 6.2963234978916862e+00 -1.2579478898519374e+01 6.6937070950718942e+00 6.3458565766983320e+01 6.5686471796120571e+00 1.3339731571852855e+01 1.9622443660837920e+01 6.4148704270375092e+01
4.6599999999999994e-10 -1.2708317501731447e-07 -2.3965747296860235e-07 6.1676484398170972e-07 4.0570694009467798e-08 1.3007191789369598e+01 1.9290311747921066e+01 -5.0405302757838818e+01 4.4122165730696203e+01 6.2965120549550928e+00 -1.2579667055707885e+01 6.6941912972004438e+00 6.3458889740094733e+01 6.5692028224881653e+00 1.3339277913493166e+01 1.9621989022323437e+01 6.4149137748884002e+01
4.6625000000000002e-10 -9.9415741350879066e-08 -2.1299515371107657e-07 7.8583924054241216e-07 6.8946802521546522e-09 1.3007546691265668e+01 1.9290666243282324e+01 -5.0405418764042103e+01 4.4122282142355068e+01 6.2964967146777910e+00 -1.2579651306355595e+01 6.6944855655510862e+00 6.3459050444721292e+01 6.5695490292116903e+00 1.3338721793068427e+01 1.9621433685166753e+01 6.4149914501680655e+01
4.6649999999999999e-10 -8.3945891675509799e-08 -2.0018465731766392e-07 9.9938123482708068e-07 -6.9596839999484514e-08 1.3007683655831705e+01 1.9290803030559154e+01 -5.0405531870839027e+01 4.4122395448211037e+01 6.2963153482422145e+00 -1.2579469646037337e+01 6.6945147885848231e+00 6.3459214555619532e+01 6.5695407275595690e+00 1.3338296406087936e+01 1.9621010673954242e+01 6.4151063158304197e+01
4.6674999999999997e-10 -8.4113787184185054e-08 -1.9596744119119213e-07 1.3782309667438911e-06 -1.2139361197035438e-07 1.3007552340379476e+01 1.9290671864279503e+01 -5.0405636663729432e+01 4.4122500197765646e+01 6.2960902853760414e+00 -1.2579244495056908e+01 6.6943569277692516e+00 6.3459521012358366e+01 6.5692048065994619e+00 1.3338146558709935e+01 1.9620864238105746e+01 6.4152587070754876e+01
4.6700000000000004e-10 -1.0596711307828313e-07 -2.1289176067669338e-07 1.8446477306726647e-06 -1.3566237591532860e-07 1.3007308419117903e+01 1.9290428427917160e+01 -5.0405849133653369e+01 4.4122712394290694e+01 6.2959508573868330e+00 -1.2579105211669956e+01 6.6941500858454317e+00 6.3459968031836816e+01 6.5687227901392582e+00 1.3338278106279287e+01 1.9620999908642112e+01 6.4154494269407678e+01
4.6725000000000001e-10 -1.4366589639684436e-07 -2.5507287246767342e-07 1.9045239820425311e-06 -1.1601003307787215e-07 1.3007192230117550e+01 1.9290312962021279e+01 -5.0406278800951462e+01 4.4123141601185317e+01 6.2959666752832746e+00 -1.2579121365994277e+01 6.6940034006518641e+00 6.3460512970361563e+01 6.5683378945537152e+00 1.3338577275756645e+01 1.9621303673530988e+01 6.4156782637387735e+01
4.6749999999999999e-10 -1.8935873866168030e-07 -2.9895568319149746e-07 1.6610456831021249e-06 -6.3796362571490033e-08 1.3007345271949728e+01 1.9290466807509237e+01 -5.0406890626282589e+01 4.4123752849524571e+01 6.2961259650679642e+00 -1.2579281094659237e+01 6.6939667281682889e+00 6.3461205914822294e+01 6.5682331662936466e+00 1.3338880402367948e+01 1.9621611518341130e+01 6.4159319035422655e+01
4.6774999999999996e-10 -2.2557010848751595e-07 -3.2862161640168253e-07 2.1549563094339065e-06 -1.3169027018148846e-08 1.3007735025267937e+01 1.9290857317746219e+01 -5.0407517775574178e+01 4.4124379397221681e+01 6.2963585931166905e+00 -1.2579514161263344e+01 6.6940491536861249e+00 6.3462147585925813e+01 6.5684440674827123e+00 1.3339053272771721e+01 1.9621789239249313e+01 6.4161758535227918e+01
4.6800000000000004e-10 -2.4792224702959778e-07 -3.4900671358737475e-07 2.9410018118771634e-06 1.1520793191205571e-08 1.3008225993226786e+01 1.9291348956003596e+01 -5.0408007763704106e+01 4.4124868845621307e+01 6.2965793358554496e+00 -1.2579735264091306e+01 6.6942419911495357e+00 6.3463309088524234e+01 6.5688503685164772e+00 1.3339042097261331e+01 1.9621783440805888e+01 6.4163748087918520e+01
